,id,name,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
25489,2003360,3360 Syrinx (1981 VA),3.8551384433,95110.21225068776,61683545.14327875,15.94,0
25492,3439808,(2008 WE14),0.0494356193,36715.9745131607,8353917.499657152,25.4,0
25493,3441128,(2008 XC2),0.1241766613,28884.39587013465,10140140.953062827,23.4,0
25501,54228654,(2021 XO3),0.0636854144,61314.9925758739,29538645.91251911,24.85,0
25511,3905994,(2019 XN1),0.2477650126,13443.8080056983,51043017.47624734,21.9,0
25514,2248818,248818 (2006 SZ217),2.0703319235,55240.6878577604,38846296.051688194,17.29,0
25518,3440789,(2008 WF96),0.1032856481,28853.7782069636,12603740.958825564,23.8,0
25523,2410650,410650 (2008 SQ1),1.1858779086,19372.5370638082,42031144.21971653,18.5,0
25528,3584578,(2011 UZ255),0.1361570015,65512.38931509561,29398805.937584534,23.2,0
25530,3893209,(2019 VP5),0.5943468684,83969.51010882715,40451358.84817022,20.0,0
25532,54213280,(2021 UQ3),0.0177844312,42233.1770784286,33929788.54044108,27.62,0
25535,3437790,(2008 VZ3),0.0783501764,38209.7536215491,2191697.671594567,24.4,0
25536,3441126,(2008 XA2),0.2978790628,58349.20135011675,23629840.455619466,21.5,1
25539,3843819,(2019 RD2),0.1132504611,64874.84265931588,57236598.71754078,23.6,0
25540,54093093,(2020 WW3),0.0450858206,45078.80947943284,40335531.678395,25.6,0
25546,3441113,(2008 XL1),0.1636967205,50716.8002731313,34108313.58209108,22.8,0
25547,3596097,(2011 YU74),0.1492931834,37962.336144080466,47957061.52621474,23.0,0
25550,3831465,(2018 TQ2),0.2594418179,35412.673284236604,20169755.386981092,21.8,0
25553,54087547,(2020 VK1),0.0950692305,28343.497454304703,31492727.463599216,23.98,0
25554,54218579,(2021 UO20),0.1236061213,11216.36888382615,49115335.83278752,23.41,0
25557,3439361,(2008 WD),0.0392681082,38513.6336396873,2650415.260215266,25.9,0
25558,3439561,(2008 WP2),0.0594346868,36030.053303568,5871991.911897179,25.0,0
25559,3551165,(2010 VN98),0.2060819612,62493.29288222053,51052874.67936548,22.3,0
25565,54105996,(2021 AB7),0.0168282897,47498.74092310555,39443293.65727442,27.74,0
25569,2198856,198856 (2005 LR3),2.3661375011,62386.7064340761,64073054.066282965,17.0,0
25572,3440394,(2008 WM61),0.0284472297,17089.8705013054,1378928.3823023965,26.6,0
25579,3439359,(2008 WC),0.0297879063,29316.0488981215,1943581.286557995,26.5,0
25582,3638575,(2013 KP1),0.0594346868,41593.80029600261,43125462.90866031,25.0,0
25586,3764842,(2016 WA9),0.2716689341,38839.19427488665,41002492.78739114,21.7,0
25588,3884016,(2019 UC9),0.1081533507,17732.92443991995,11197960.910761766,23.7,0
25593,3440788,(2008 WE96),0.1081533507,32953.1226399018,12186044.587177776,23.7,0
25598,54093100,(2020 WE4),0.1241766613,52794.4443267375,31496753.75812548,23.4,0
25600,3442841,(2008 YS27),0.3420109247,30312.761600578,20849359.80317745,21.2,1
25601,3460263,(2009 KN),0.4943561926,119637.2498109869,69766475.71309404,20.4,0
25604,54095178,(2020 WW4),0.2594418179,65972.04859380385,52263283.315054104,21.8,0
25605,2342866,342866 (2008 YU32),0.5675968529,79408.91445636959,46553237.8697275,20.1,1
25606,3428530,(2008 SW150),0.7907514169,60163.31225329165,25709929.409597997,19.38,0
25607,3440392,(2008 WK61),0.4305662442,47701.8300950726,13048441.541182788,20.7,1
25608,3441169,(2008 XU2),0.0450858206,39479.9801917032,818067.12582067,25.6,0
25609,3445629,(2009 CA2),1.0424133839,78197.0457203496,37346637.56572162,18.78,0
25610,3459811,(2009 JQ2),0.3266178974,70258.28165437,52350947.46491698,21.3,0
25611,3477699,(2009 WM6),0.1032856481,49112.70835146195,37040174.39111659,23.8,0
25612,3646854,(2013 QG17),0.4721064988,8800.829487547,47682467.35041347,20.5,0
25615,3789125,(2017 VE2),0.0567596853,59046.239266763754,26575850.193790115,25.1,0
25617,54095172,(2020 WV4),0.0748238376,29968.8080703675,30739175.416535184,24.5,0
25618,54105521,(2021 AZ5),0.0145894856,45880.21862513078,25312613.502273686,28.05,0
25619,2614088,614088 (2008 SW150),0.7907514169,60163.312304256295,25709929.394638214,19.38,0
25621,2523628,523628 (2008 RT26),0.7621491661,7483.381846997099,57532656.86661433,19.46,0
25622,3790063,(2017 WR28),0.2060819612,80668.5433544531,25759636.106865562,22.3,0
25626,3439807,(2008 WD14),0.1636967205,34138.0694212405,4366283.538469929,22.8,0
25630,3836410,(2018 WA2),0.1714115092,63246.93787587263,32069617.311556455,22.7,0
25631,3838194,(2019 CX2),1.0000920588,88258.938462005,72020764.71462257,18.87,0
25632,3893726,(2019 WV4),0.1241766613,46960.6967193073,29244223.60867411,23.4,0
25634,54214045,(2021 UP5),0.2344444622,10009.704500424948,43838942.879890725,22.02,0
25635,54236937,(2022 AO6),0.0527278398,30949.4444891783,14229523.935450122,25.26,0
25636,54239831,(2022 BX),0.0916304836,18143.52315852285,44882996.76679333,24.06,0
25637,2523813,523813 (2008 VB1),0.4405954204,36308.34515047365,48579023.70395779,20.65,1
25638,3439810,(2008 WG14),0.0651688382,59744.74846126535,28369705.808887772,24.8,0
25639,3440134,(2008 WW32),0.3420109247,40126.6849988995,42284117.83815498,21.2,0
25641,3441024,(2008 XG),0.0783501764,48425.8164128035,16252668.146057628,24.4,0
25647,54053850,(2020 PM7),0.2060819612,51761.19340818093,32582645.45693418,22.3,0
25652,3442030,(2008 YJ3),0.5420507863,60639.8316076744,31916447.298737228,20.2,0
25658,3909764,(2019 XU2),0.1185877909,18679.8960068869,14257648.170452464,23.5,0
25659,54017037,(2020 JE2),0.0179489885,57599.56555926394,32314902.960817523,27.6,0
25662,3620678,(2012 XJ112),0.0247765013,49311.7850672624,20974652.3327077,26.9,0
25667,3789450,(2017 WY),0.1563291544,37618.6070325809,42374351.533392236,22.9,0
25668,3803765,(2018 GE5),0.1185877909,40013.62795302907,34863707.69255417,23.5,0
25672,3170237,(2003 YH111),0.0748238376,47138.968283962255,42614701.51508818,24.5,0
25674,3441094,(2008 XC1),0.1081533507,65383.34831740185,29923261.856771667,23.7,0
25675,3443806,(2008 YW32),0.0542050786,24536.0280262945,6668960.681639843,25.2,0
25677,3458941,(2009 HV58),0.7145621017,96793.6405106891,35463599.41978005,19.6,1
25678,3605576,(2012 LR1),0.4721064988,83603.48837302392,41772977.839800164,20.5,1
25680,3836415,(2018 WH2),0.1563291544,50579.75544685237,33451279.916568518,22.9,0
25690,3433365,(2008 UE7),0.4943561926,54499.66769570025,31199150.076057486,20.4,1
25691,3441114,(2008 XM1),0.2366137501,102067.25077082253,24720034.71134096,22.0,0
25692,3441127,(2008 XB2),0.0567596853,65779.85420510526,36555313.56742107,25.1,0
25693,3443832,(2009 AT),0.3750075218,26545.3554842554,42656154.00776052,21.0,0
25701,3645089,(2013 NF19),0.2844722965,101482.55861564071,28131887.12787073,21.6,1
25711,54221470,(2021 VS26),0.1111834072,22232.1170024886,34079287.64592731,23.64,0
25713,3432569,(2008 TK157),0.4305662442,17805.5456167074,34910979.831592046,20.7,0
25725,3441027,(2008 XK),0.0215794305,48441.6477499151,613650.223383408,27.2,0
25726,3444294,(2009 AH16),1.7141150923,86244.58802373431,52101522.84152067,17.7,0
25728,3746624,(2016 EG156),0.2844722965,46680.3840564439,48055176.15692188,21.6,0
25730,3836859,(2018 XW2),0.0472106499,46305.773101119106,7846605.305100459,25.5,0
25733,54146684,(2021 KB1),0.0285785361,27090.986661045084,31488527.902326617,26.59,0
25735,3441170,(2008 XV2),0.4721064988,49817.283541506,53896084.14467728,20.5,0
25736,3441842,(2008 YJ2),0.358129403,68377.24834829225,29128474.60544817,21.1,0
25737,3442848,(2008 YG29),0.0899580388,23338.0961693571,11560401.506470716,24.1,0
25749,3768610,(2017 CJ1),0.8995803882,88102.34696805278,51419047.27069763,19.1,0
25755,2494658,494658 (2000 UG11),0.4943561926,38495.137474741496,27425614.460381486,20.4,1
25760,3440792,(2008 WJ96),0.0450858206,32181.0346660094,7948259.582763793,25.6,0
25765,3752566,(2016 HE19),0.0326617897,21879.7120285814,45906757.362295285,26.3,0
25773,2518678,518678 (2008 UZ94),1.9680674509,79202.4404335074,25625496.169812873,17.4,1
25777,3825141,(2018 LF3),0.0450858206,27492.32844334514,36711212.11872956,25.6,0
25781,3651154,(2013 TS132),0.5861921237,9561.4167830893,56255190.44963916,20.03,0
25795,3803907,(2018 HO),0.0271668934,25769.304044200533,35979787.11455824,26.7,0
25798,3933022,(2019 XQ3),0.4365560173,92836.40162901705,30782474.429376446,20.67,1
25808,3438958,(2008 VH14),0.1132504611,31603.3805205428,8621262.731150126,23.6,0
25819,54055089,(2020 TQ2),0.0450858206,20087.0974593614,10436163.931677144,25.6,0
25821,54248571,(2022 DQ3),0.0254706471,34607.847691511226,35436490.176406085,26.84,0
25825,3427985,(2008 SH82),0.3119176705,35327.0425625894,10757330.684490116,21.4,1
25826,3441091,(2008 XP),0.3750075218,18430.07024247205,50835730.276877865,21.0,0
25827,3441129,(2008 XE2),0.8995803882,15043.00869803095,56610291.556929,19.1,0
25828,3588783,(2011 WH15),0.5675968529,87554.94872299756,56909074.48160674,20.1,0
25837,3442524,(2008 YM27),0.1241766613,51699.0499903562,7382375.28608097,23.4,0
25838,3442525,(2008 YN27),0.2333672878,67598.2841517558,10190722.797869887,22.03,0
25841,3842590,(2019 KF2),0.0567596853,24875.43899180688,28465967.50541731,25.1,0
25847,3441845,(2008 YM2),0.0941976306,28410.3228061779,13969174.648347698,24.0,0
25848,3442842,(2008 YZ28),0.5943468684,79868.33206136986,41974037.14271017,20.0,0
25851,3680251,(2014 PC58),0.2978790628,54422.2368495425,44372260.22890731,21.5,0
25853,54144920,(2021 JG4),0.1158884032,36517.505856787844,38122319.078415886,23.55,0
25856,3442839,(2008 YQ27),0.1794898848,37190.27460947973,22392459.50847387,22.6,0
25862,3739081,(2015 YQ10),0.023661375,37141.6163675585,13970353.023289792,27.0,0
25863,3758834,(2016 QZ83),0.411187571,11018.6492314188,69392007.35139848,20.8,0
25865,54223988,(2021 WV),0.0396314515,23389.9134241121,17589515.44787763,25.88,0
25870,3441854,(2008 YG3),0.2366137501,28943.557637742,22585629.99210623,22.0,0
25872,3442844,(2008 YB29),0.0430566244,27120.6196673825,2819931.847249174,25.7,0
25873,3445602,(2009 CS),0.6824015094,69505.0598832183,44157232.43182977,19.7,1
25876,3959227,(2019 YG4),0.2594418179,24788.0892355342,72612266.48715942,21.8,0
25881,3442523,(2008 YG26),0.2716689341,37780.3095879658,16875013.371640112,21.7,0
25883,3555650,(2011 BU10),0.3266178974,93039.48232811049,50809144.90779155,21.3,0
25886,3736819,(2015 YE),0.1241766613,33777.7705026993,27332561.196849734,23.4,0
25888,54095188,(2020 WC5),0.5675968529,65932.93146483779,61666936.35142424,20.1,0
25889,2162900,162900 (2001 HG31),4.1690775995,12860.0241403968,47239618.53537046,15.77,0
25891,3441847,(2008 YO2),0.0542050786,55059.7989285936,5812668.083679968,25.2,0
25892,3443217,(2008 YH30),0.0259441818,37315.0664962348,1376222.254072712,26.8,0
25893,3774137,(2017 HW4),0.2259643771,56655.985246254655,50954887.36922384,22.1,0
25896,3442843,(2008 YA29),0.0622357573,22701.0709881341,12350895.44104319,24.9,0
25900,3739220,(2016 AQ8),0.1879489824,37533.12516506105,39276168.84472601,22.5,0
25908,3748549,(2016 FA15),0.1563291544,100527.5120153131,47067406.14086392,22.9,0
25912,3843806,(2019 RX1),0.0472106499,65015.936759402095,26965416.496118624,25.5,0
25914,3910103,(2019 XZ2),0.0682401509,18334.993053444952,11927291.44202921,24.7,0
25918,54151574,(2021 KY2),0.0512908597,27578.018781665996,27307596.042507857,25.32,0
25921,3432563,(2008 UC),0.9773271842,45137.7794657549,43707658.1229055,18.92,0
25924,2572822,572822 (2008 UC),0.9773271842,45137.779507152,43707658.13786529,18.92,0
25926,3444293,(2009 AG16),0.3420109247,77384.21692551606,23632983.50686817,21.2,0
25927,3829443,(2018 RK6),0.0142573883,38601.8002303369,23379346.89310955,28.1,0
25932,3442849,(2008 YD29),0.2259643771,32144.0428401634,46408576.75636512,22.1,0
25940,3441172,(2008 XX2),0.2978790628,26863.986342955,45178008.76300219,21.5,0
25941,3441843,(2008 YK2),0.7145621017,55085.7167298945,34239466.4685539,19.6,0
25943,3739618,(2016 AO66),0.5675968529,64384.23668700565,50208371.48811934,20.1,0
25944,3746450,(2016 ET85),0.0450858206,30086.861438170446,54513369.10636866,25.6,0
25945,54016187,(2020 FB),0.0472106499,31742.116707261866,44614525.05336606,25.5,0
25948,3443216,(2008 YG30),0.0714562102,41950.3586597788,1395807.083620567,24.6,0
25968,3692288,(2014 TK),0.0859092601,80151.02580753308,33630437.05409862,24.2,0
25974,3740934,(2016 BD15),0.3420109247,79806.06514965676,49791660.330643915,21.2,1
25983,3836882,(2018 XV3),0.0682401509,48267.03441948089,39063275.03383776,24.7,0
25984,3842874,(2019 LZ4),0.0748238376,38768.51560642637,31812364.015952773,24.5,0
25986,54104278,(2021 AB1),0.0271668934,66116.23809670951,47397437.86548524,26.7,0
25987,2435548,435548 (2008 QT3),1.0328564805,45948.8181294727,18923910.870527904,18.8,1
25990,3444442,(2009 BU5),0.2716689341,78782.5440594176,12013984.38756026,21.7,0
25991,3485809,(2010 AO60),0.2547064711,43889.90711650937,39227668.20228072,21.84,0
25993,3989197,(2020 BS8),0.3963145151,38730.2154562602,64264302.69101241,20.88,0
25995,3484581,(2010 AF),0.0594346868,58708.36228425739,40015515.491942294,25.0,0
25996,3623483,(2013 AJ11),0.1241766613,51308.35187218798,32513876.71782722,23.4,0
26000,54016728,(2020 HH5),0.828018383,104219.63031515815,66415777.51954669,19.28,0
26004,3672564,(2014 KD45),0.016369672,19985.639829964635,32582491.104345206,27.8,0
26010,3443215,(2008 YF30),0.0748238376,27136.80896212745,32709850.30600983,24.5,0
26011,3468431,(2009 SA100),0.0986370281,32848.16462133734,46670371.966720246,23.9,0
26013,3623998,(2013 AF69),0.1879489824,67515.93253185575,42714213.190437295,22.5,0
26017,3959224,(2019 YC4),0.2060819612,37673.75366593685,41835816.18823038,22.3,0
26020,54236444,(2022 AZ4),0.1432319745,44080.47730378598,37961411.403746806,23.09,0
26021,3441853,(2008 YF3),0.358129403,48794.563492547604,56189086.8908329,21.1,0
26022,3442847,(2008 YF29),0.0899580388,38009.3491858097,3714426.40056309,24.1,0
26023,3443859,(2008 YC33),0.0820427065,23436.99408113135,24705623.370078757,24.3,0
26024,3443810,(2009 AK),0.6824015094,55640.4049594904,55820105.22549681,19.7,0
26025,3444375,(2009 BN2),0.0622357573,33679.7831335687,4261065.529661893,24.9,0
26027,3596037,(2012 BD14),0.0297879063,35210.76071514652,32736172.425671004,26.5,0
26028,3709078,(2015 BQ510),0.7145621017,99583.7462673912,66638852.97144034,19.6,0
26033,3986681,(2020 AM3),0.0594346868,75193.47950312066,38370733.36442289,25.0,0
26034,3986838,(2020 BG3),0.8590926012,101316.71560716056,66415713.79085407,19.2,0
26039,3555765,(2011 BA19),0.0411187571,62410.86339200293,33260082.414417844,25.8,0
26044,3733858,(2015 VQ64),0.2978790628,114974.04060384906,43819086.9879783,21.5,0
26064,3431599,(2008 TD27),0.5888978636,59776.889984801805,31903463.43780366,20.02,0
26065,3557081,(2011 CA7),0.0051765448,40421.3584656076,37543250.024573214,30.3,0
26067,3986814,(2020 BN2),0.2594418179,54757.9352071026,54790549.606192075,21.8,0
26071,3655973,(2014 AG51),0.0062235757,59603.37738988605,8153790.869654259,29.9,0
26074,3740039,(2016 AD165),0.1714115092,20912.07479644385,33322525.921709873,22.7,0
26082,2359170,359170 (2009 CN5),0.5943468684,47954.71534971632,42158653.89315204,20.0,1
26087,3552666,(2010 WE9),0.5943468684,81657.3648653786,48279011.70811311,20.0,0
26090,3767312,(2017 BT32),0.1081533507,44600.83518016993,49773009.999097176,23.7,0
26091,3789686,(2017 WK15),0.0271668934,44028.9578064519,38805654.4542702,26.7,0
26092,3825100,(2018 LC1),0.0622357573,32539.472094492554,42670409.732331745,24.9,0
26094,2101873,101873 (1999 NC5),3.1335741707,88431.9245923806,68803213.72666258,16.39,0
26097,3449122,(2009 EX),0.1241766613,21034.5010313851,17866041.246336125,23.4,0
26100,3687149,(2014 RS17),0.1361570015,88724.3278622892,25922111.785375793,23.2,0
26102,3742055,(2016 CB31),0.0594346868,55259.3279979047,36668478.42950712,25.0,0
26105,3837977,(2019 BN1),0.3420109247,85502.88874082142,41283017.70841612,21.2,0
26107,3991730,(2020 DD2),0.0392681082,47501.126592149856,25722714.88131627,25.9,0
26109,54240415,(2022 BH4),0.2238927232,51389.7624923483,63417420.10824446,22.12,0
26110,3031776,(2000 CK59),0.0899580388,23913.58500970855,17971813.40305411,24.1,0
26118,3443812,(2009 AM),0.3119176705,24565.2989284018,40472162.73580092,21.4,0
26119,3445071,(2009 BF58),0.0206081961,24981.1198582195,920374.685628176,27.3,0
26120,3742128,(2016 CZ31),0.2157943048,75663.80026955881,54417085.8540327,22.2,0
26121,3837789,(2019 AB9),0.0748238376,29755.703726880765,27517731.13403524,24.5,0
26123,54051072,(2020 PP3),0.0594346868,33400.52665179348,34136767.227863215,25.0,0
26126,2068350,68350 (2001 MK3),3.7156943217,54634.069401917,62338172.5943814,16.02,0
26127,2418265,418265 (2008 EA32),2.9925401008,60343.99552921739,47173437.51179518,16.49,0
26132,3986835,(2020 BW2),0.0748238376,23921.8243594687,33131365.305407345,24.5,0
26135,2523828,523828 (1992 BC),0.602615057,49578.55083189443,45788733.614997536,19.97,0
26136,3443214,(2008 YE30),0.3420109247,89276.74164820151,20653597.72095138,21.2,0
26137,3444374,(2009 BM2),0.6223575734,52572.9551454047,34740202.12703415,19.9,0
26139,3447915,(2009 DA1),0.2060819612,55958.9916613014,9820576.902070314,22.3,0
26141,3511355,(2010 DJ77),0.2416795918,60376.44992485746,39842657.14879288,21.954,1
26142,3741146,(2016 BW39),0.2844722965,61736.1284759625,30201889.45294441,21.6,0
26146,3444273,(2009 AC16),0.3119176705,56629.9299827491,20461738.75187212,21.4,1
26147,3444274,(2009 AD16),0.4508582062,39374.2853667349,12693603.830862656,20.6,0
26148,3444275,(2009 AE16),1.0472249454,141434.9076793254,39351423.62438229,18.77,1
26149,3444292,(2009 AF16),0.3162568776,33041.31332666735,37891579.49950538,21.37,0
26151,3444436,(2009 BO5),0.0259441818,41965.80686324195,28681325.43507436,26.8,0
26152,3445081,(2009 BK71),0.7835017643,69611.8733495345,55113328.65254226,19.4,0
26154,3445624,(2009 CV1),0.0375007522,44985.9272733698,4984173.881601789,26.0,0
26157,3743899,(2016 CQ246),0.0517654482,83030.86478879265,28916447.98847932,25.3,0
26163,3444369,(2009 BG2),0.5370812349,63854.2116176821,46787169.74077361,20.22,0
26165,3444553,(2009 BH11),0.0311917671,46954.1368353967,706530.753734568,26.4,0
26166,3445072,(2009 BG58),0.0375007522,25954.0772700557,2428613.828661896,26.0,0
26167,3445073,(2009 BH58),0.1185877909,26330.1181158783,5524360.450653243,23.5,0
26169,3445601,(2009 CR),0.0430566244,14655.6071748734,14264447.483402688,25.7,0
26171,3624076,(2013 AH76),0.1563291544,75251.6623922091,38404914.05124044,22.9,0
26173,3742341,(2016 CK136),0.130028927,15005.940660215401,53026926.34681432,23.3,0
26176,3989175,(2020 BW7),0.0259441818,23095.6263140998,17389705.090211596,26.8,0
26182,3445664,(2009 CX2),0.0986370281,35936.1003484972,8408490.922311448,23.9,0
26194,3445538,(2009 BE81),0.3750075218,50095.1042080592,23374314.570360623,21.0,1
26203,3440320,(2008 WL60),1.5632915441,31793.82346393105,47326250.90124406,17.9,0
26212,3989315,(2020 BZ13),0.0062235757,100252.99609000643,23312372.99882862,29.9,0
26223,3943326,(2019 YA1),0.0494356193,40240.95854090015,29313249.4571523,25.4,0
26225,54191835,(2021 PE52),1.1377320144,100358.38540926485,46522894.60912803,18.59,0
26228,3445545,(2009 CF),0.1132504611,65598.8434996468,22442058.85181662,23.6,0
26232,3769710,(2017 DX15),0.1968067451,34314.9277990189,46466846.83962573,22.4,0
26233,3779471,(2017 PQ24),0.130028927,73405.55616507074,45162444.8250042,23.3,0
26234,3989154,(2020 BP6),0.1636967205,9251.6618349753,55460772.16650222,22.8,0
26239,3728897,(2015 TB),0.0196806745,23424.64440630205,54736303.37153255,27.4,0
26244,3444439,(2009 BR5),0.2259643771,73268.9143971908,10700857.727921708,22.1,0
